panel	genome_id	original_expected_class	curated_benchmark_class	biological_category	curation_basis	evidence_source	manual_review_required	affects_freeze_metric
internal_1103	Prob33_Ligilactobacillus_salivarius_S92	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob340_Pediococcus_acidilactici_E24	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob341_Pediococcus_acidilactici_I32	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob342_Weissella_cibaria_A23	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob343_Weissella_paramesenteroides_A37	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob344_Weissella_paramesenteroides_N43	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob345_Steptococcus_thermophilus_ATCC_19258	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob346_Lactobacillus_acidophilus_ATCC_4356	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob347_Bacillus_velezensis_K1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob348_Lactiplantibacillus_plantarum_SF9C	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob349_Lactococcus_lactis_ATCC_11454	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob34_Streptococcus_thermophilus_FUA329	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob350_Ligilactobacillus_salivarius_FJLHD4M1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob351_Ligilactobacillus_salivarius_FSDLZ17M12	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob352_Ligilactobacillus_salivarius_FXJKS17M7	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob353_Ligilactobacillus_salivarius_FZJTZ28M4	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob354_Ligilactobacillus_salivarius_FXJKS25M8	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob355_Ligilactobacillus_salivarius_FZJTZ10M2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob356_Ligilactobacillus_salivarius_FZJTZ13M4	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob357_Corynebacterium_amycolatum_ICIS82	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob358_Ligilactobacillus_salivarius_FZJTZ64M3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob359_Ligilactobacillus_salivarius_FZJTZ9M6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob35_Lactiplantibacillus_plantarum_Lp790	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob360_Ligilactobacillus_salivarius_FCQNA25M6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob361_Ligilactobacillus_salivarius_FHNXY73M9	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob362_Ligilactobacillus_salivarius_FGSYC47M10	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob363_Ligilactobacillus_salivarius_FJLHD14M6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob364_Ligilactobacillus_salivarius_FJLHD10M2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob365_Ligilactobacillus_salivarius_FJLHD24M1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob366_Ligilactobacillus_salivarius_FJLHD16M3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob367_Ligilactobacillus_salivarius_FJLHD25M7	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob368_Lacticaseibacillus_rhamnosus_LR6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob369_Ligilactobacillus_salivarius_FJLHD18M1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob36_Lactococcus_lactis_LL16	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob370_Ligilactobacillus_salivarius_FJLHD2M8	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob371_Ligilactobacillus_salivarius_FJLHD9M1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob372_Ligilactobacillus_salivarius_FJLHD7M2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob373_Ligilactobacillus_salivarius_FNXYC6M7	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob374_Lactiplantibacillus_plantarum_8P-A3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob375_Enterococcus_faecalis_C34	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob376_Lactiplantibacillus_plantarum_KCCP11226	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob377_Lactiplantibacillus_plantarum_C10	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob378_Enterococcus_faecalis_ES13	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob379_Candidatus_Cetobacterium_colombiensis_C33	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob37_Lactiplantibacillus_plantarum_MA2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob380_Sporosarcina_obsidiansis_A15	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob381_Bacillus_subtilis_HMNig-2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob382_Bacillus_subtilis_MENO2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob383_Lactiplantibacillus_plantarum_M11	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob384_Schleiferilactobacillus_harbinensis_M1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob385_Streptococcus_salivarius_LAB813	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob386_Lactiplantibacillus_plantarum_C1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob387_Akkermansia_muciniphila_DSM_22959	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob388_Latilactobacillus_sakei_NBRC_15893	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob389_Lactiplantibacillus_plantarum_NBRC_15891	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob38_Lactobacillus_gasseri_DSM_20243	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob390_Enterococcus_faecalis_ES11	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob391_Lactobacillus_johnsonii_LBJ_456	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob392_Lactiplantibacillus_plantarum_Y44	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob393_Lactobacillus_crispatus_NCK1350	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob394_Propioniferax_innocua_DSM_8251	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob395_Enterococcus_faecalis_R30	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob396_Lactococcus_lactis_NBRC_12007	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob397_Latilactobacillus_sakei_NBRC_3541	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob398_Streptococcus_shenyangsis_D19	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob399_Lacticaseibacillus_rhamnosus_FS2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob39_Limosilactobacillus_fermentum_LMG_6902	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob3_Escherichia_coli_TG1	Probio-Ichnos-reference	Probio-Ichnos-reference	mixed_taxon_probio_label_requires_strain_review	E_coli_probio_label_retained_but_not_automatically_recovered	internal_forensic_review_required	True	False
internal_1103	Prob400_Enterococcus_faecium_NM213	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob401_Pseudomonas_aeruginosa_13	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob402_Bifidobacterium_longum_51A	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob403_Lacticaseibacillus_rhamnosus_UBLR-58	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob404_Lactococcus_lactis_Gh1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob405_Weissella_cibaria_SP7	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob406_Weissella_cibaria_SP19	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob407_Pseudomonas_aeruginosa_3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob408_Pseudomonas_aeruginosa_5	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob409_Pseudomonas_aeruginosa_8	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob40_Ligilactobacillus_salivarius_P1CEA3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob410_Pseudomonas_aeruginosa_15	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob411_Lacticaseibacillus_paracasei_ATCC_25302	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob412_Pseudomonas_aeruginosa_26	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob413_Lactococcus_lactis_ATCC_19257	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob414_Lactococcus_lactis_ATCC_19435	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob415_Enterococcus_durans_OSY-EGY	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob416_Bifidobacterium_breve_BR03	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob417_Saccharomyces_cerevisiae_139	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob418_Enterococcus_faecalis_CECT_7121	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob419_Lactiplantibacillus_plantarum_A3-2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob41_Pediococcus_pentosaceus_16	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob420_Lactiplantibacillus_plantarum_A2-1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob421_Lactococcus_lactis_h2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob422_Lactiplantibacillus_plantarum_12_3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob423_Pseudomonas_aeruginosa_6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob424_Fructobacillus_fructosus_AB70	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob425_Lacticaseibacillus_paracasei_C4	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob426_Weissella_viridescens_UCO-SMC3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob427_Lacticaseibacillus_paracasei_L81	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob428_Lactococcus_lactis_IL1403	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob429_Limosilactobacillus_reuteri_UBLRu-87	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob42_Bifidobacterium_breve_46	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob430_Enterococcus_faecalis_A11	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob431_Lactiplantibacillus_plantarum_UBLP-40	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob432_Latilactobacillus_sakei_LZ217	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob433_Enterococcus_durans_S50	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob434_Lactiplantibacillus_plantarum_D6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob435_Lactiplantibacillus_pentosus_ZFM94	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob436_Bacillus_velezensis_JT3-1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob437_Bifidobacterium_animalis_HN019	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob438_Lactobacillus_delbrueckii_KLDS1_0207	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob439_Lactiplantibacillus_plantarum_ATG-K2	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob43_Saccharomyces_cerevisiae_3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob440_Lactiplantibacillus_plantarum_ATG-K8	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob441_Lactiplantibacillus_plantarum_ATG-K6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob442_Weissella_confusa_W8	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob443_Lactobacillus_paragasseri_JCM_5343	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob444_Lactobacillus_gasseri_TF08-1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob445_Latilactobacillus_sakei_AMBR8	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob446_Carnobacterium_maltaromaticum_B26	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob447_Saccharomyces_cerevisiae_6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob448_Lactobacillus_johnsonii_IDCC_9203	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob449_Bifidobacterium_bifidum_S6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob44_Bacillus_velezensis_54	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob450_Lacticaseibacillus_casei_W56	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob451_Lacticaseibacillus_rhamnosus_GG_ATCC_53103	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob452_Lactiplantibacillus_plantarum_CRL_681	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob453_Lactobacillus_gasseri_JCM_1025	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob454_Limosilactobacillus_reuteri_LR1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob455_Limosilactobacillus_reuteri_LR19	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob456_Limosilactobacillus_reuteri_LR11	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob457_Ligilactobacillus_salivarius_BF12	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob458_Limosilactobacillus_reuteri_LR9	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob459_Lactobacillus_acidophilus_DSM_20079	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob45_Weissella_cibaria_577	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob460_Lactiplantibacillus_plantarum_PFC311	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob461_Lactiplantibacillus_plantarum_AS-6	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob462_Lactiplantibacillus_plantarum_AS-9	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob463_Lactiplantibacillus_plantarum_AS-8	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob464_Lactiplantibacillus_plantarum_K25	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob465_Lactiplantibacillus_plantarum_KC28	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob466_Bacillus_subtilis_HU_Biol-II	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob467_Lactococcus_lactis_G50	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob468_Limosilactobacillus_reuteri_RGW1	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob469_Lactiplantibacillus_plantarum_KC3	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob46_Lactiplantibacillus_pentosus_MP-10	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob470_Enterococcus_faecium_WEFA23	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
internal_1103	Prob471_Bacillus_tequilensis_F44	Probio-Ichnos-reference	Probio-Ichnos-reference	unchanged_original_reference_class	no_curated_label_change	historical_benchmark_label_retained	False	False
